"
                    2011-08-20
                ",易老邪,无非是各种自然景观、人文圣地的集锦幻灯片，美则美矣，难称佳作。是那种不需要导演编剧，只需要一个靠谱点的摄影师和足够的资金支持就能拍出来的片子。
"
                    2010-07-26
                ",芦哲峰,天地有大美而不言，人生有大悲不自知。每一个镜头都美到极致，胜过一切言语以及文字！
"
                    2008-06-06
                ",巽,《天地玄黄》，实在没有想到，有个如此拉风的中文名字。但是再贴切不过了。天地有大美。
"
                    2009-07-13
                ",lakeblur,"太想显示自己的牛X,往往显示出的就是装X"
"
                    2013-02-04
                ",碧落亦然,个人觉得有一点点西方人用猎奇的眼光在看世界的感觉，但是整个的视觉效果还是非常好！特别是男人们在膜拜的那个场景非常惊人，很多镜头都是集中在宗教和自然的角度。
"
                    2010-06-27
                ",Asuraa,“大音希声，大象希形。”
"
                    2010-07-10
                ",一湄,最美的东西都是具有神性的。
"
                    2010-03-19
                ",彌張,看哭了。。苍穹有大美，音乐太强大。
"
                    2011-12-14
                ",安狄,“天地有大美而不言，人生有大悲不自知。”用15寸笔记本看的无论如何都没法被震撼。。。
"
                    2011-03-01
                ",ζωήιδ,据说是搞摄影的必看，俺不搞摄影就果然看不得么？前30分钟就睡过去无数次，拖了好几天才看完。中间30分钟流水线鸡仔VS.地铁人挤人，后30分钟战争、奥斯维辛、金边监狱、恒河边毫无遮掩的火葬场等等。还看到了没炸掉的世贸大厦内景。
"
                    2009-03-19
                ",不流ᝰ雾岛夜随,请注意，Tarsem Singh那部超级华丽的《The Fall》有很多镜头都是借用这部纪录片的……
"
                    2010-01-04
                ",UrthónaD'Mors,"你知道看這種電影觀感是,啊我想去旅遊啊
導演選擇用新的技術、繞了地球一大圈拍攝，用最清晰而且直接的視角要觀眾直接感官人類所生存的這個世界最真實的美麗的地球難得這麼完整而有計劃地呈現在觀眾眼前"
"
                    2013-11-02
                ",九月一霎那,虽然带着国家地理式人文主义，但是各种画面还是相当不错的，摄影技术也非常先进，画面很纯净。
"
                    2009-10-03
                ",尧耳,完美运镜，镜头以及镜头之间的切换都充满隐喻，还有音乐的陪衬，适合在慌乱的中间用于禅修。生死、本真、现代、慌乱，各种矛盾和冲突交杂，国家机器、战争、快速发展。如何应对心灵的危机，如果放缓破坏的脚步，我们需要共同思考。
"
                    2012-12-29
                ",兮称,把本片看成了风景人文片的你们是有多浅薄，历史，宗教，社会，自然等涉及得非常广泛，却浑然一体，不带任何隔阂，后半部泪点很多，贫穷孩子那段快哭了，导演的摄影机视角一点也不冰冷，相反美出了一种悲悯情怀，唯一一部我希望永远不会结束的好电影。
"
                    2010-10-28
                ",雷 托,拍摄者是幸福的
"
                    2012-12-29
                ",鼓腹游,迅速地把地球各地生态和人类生存状况、各阶层文明都浏览了一遍，堪称人类与自然美丽而残酷的记录。此时无言胜千言！中译名“天地玄黄”可谓贴切！8.6分
"
                    2011-01-23
                ",葱油饼,"mesmerizing photography, especially the Hongkong residential building and Ecaduor tombs. Some montages are too explicitly ideological."
"
                    2010-09-11
                ",麦田夜莺,一切伟大与渺小，美善与丑恶，战争与和平，焦虑与恬适，建设与破坏，一切关于人类的矛盾与统一，自然的星移斗转，都在这无任何语言的电影里。说二十世纪最伟大并不为过。不过中间睡着了一次-_-
