"
                    2015-05-10
                ",CyberKnight电子骑士,看过了国产片《十二公民》，毫不夸张地说，本片绝对可以排进年度华语电影前五甚至前三名！从电影技法上说，还有些不足之处，但戴着枷锁跳舞能如此出色，已经让人赞叹不已。本片台词极好，自然紧凑，毫无绝大部分华语电影浮泛做作之病。韩童生老师在本片里表演非常棒。
"
                    2015-05-15
                ",桃桃林林,影片建立在一个假定的基础上，片子也多次去解释这种假定，如果能接受这个假定，还是值得一看的。毕竟有《十二怒汉》的剧本基础，剧情终究很有吸引力。台词接的也很不错，且有意植入很多当下社会话题：贫富、歧视等。表演确实太舞台了，但表演细节又很出彩。反正，当话剧看吧。三星半
"
                    2015-05-10
                ",不能吃的小海鲜,我认为每个中国人都应该平心静气地看这部电影 不仅是对于法律意识的树立 而是对于认识事实态度的纠正 如何才能保持客观 坚持独立思考 不受自身背景的挟持 不碍于面子上的那一口气 何况艺术价值还如此高 老戏骨 冲突激烈 光线和镜头的控制 完美的本土化 稳稳的五颗星
"
                    2015-05-15
                ",法法,评价一部电影的优良中差，台词和表演永远都是最基础最精髓的部分，很多年没有看到过这么好的电影了，虽然没有超炫酷的场面，但每一个人物的刻画，每一位表演者精湛的演技，片中每一个动作设定、每一个细节的处理、每一个眼神所要传递的信息都精准、恰当，导演细腻的拍摄成就了这样一部堪称完美的电影！
"
                    2015-05-11
                ",颜小兽,中国版最好的地方在于台词的本土化，融进了很多中国特有元素，文革呀排外啊河南人啊傍大款都融的特别自然。最难得的是4号，还原了我对北京八九十年代那种持弹簧刀斗狠的胡同青少年（又称「顽主」）的想象。
"
                    2015-05-10
                ",人気小圆头🔒,值得推荐的影片，在这个院线烂片横行的时代，能看一部这样的电影都可以说是一种享受。
"
                    2015-05-24
                ",Fenng,推荐一下《十二公民》，带着镣铐跳舞的好电影。这部电影里浓缩了整个中国的荒诞与光怪陆离。当然，在很多人眼里，这电影极其幼稚可笑。电影简直是一面镜子。
"
                    2015-05-10
                ",丁丁,话剧式的电影，让话剧有了新的展示方式，镜头语言的运用让人物的情绪变化和性格更为强烈和突出。不过，还是觉得最后一个人的处理不够合理，或许还是有所缺失。在主线之外的故事，让人物形象更为饱满，更为合理。总之还是不错的。何冰和韩童生的演技也是爆了，期待话剧，期待陈道明！
"
                    2016-01-02
                ",黄青蕉,算是比较完美的本土化，可惜最核心也最珍贵的公民精神在我国只能是“虚拟”的
"
                    2015-05-10
                ",不动地丁,改编自十二怒汉，但本土化做得非常好。
